4000030	Dragon Skin
1002138	Blue Pole-Feather Hat
1050046	Red Calas
1302010	Jeweled Katar
1332016	Sai
1072133	Mithril Hildon Boots
1072125	Purple Steel-Tip Boots
2040025	Scroll for Helmet for INT 60%
2040621	Scroll for Bottomwear for HP 60%
4000045	Tortie Shell
2041013	Scroll for Cape for STR
2040805	Scroll for Gloves for ATT
1092004	Skull Shield
1072124	Blue Steel-Tip Boots
1072142	Purple Goldwind Shoes
1061088	Dark Shouldermail Pants
1041089	Dark Shouldermail
1061078	Brown Moon Pants
1041079	Brown Moon
1072303	Brown Double Boots
4000062	Dark Nependeath Seed
2041014	Scroll for Cape for STR
1041087	Red Shouldermail
1061086	Red Shouldermail Pants
1040095	Blue China
1060084	Blue China Pants
1082084	Blue Willow
4000124	Rombot's Memory Card
4005002	DEX Crystal
1472019	Blood Slain
1432004	Serpent's Tongue
1072140	Pink Goldwind Shoes
1312008	Buck
1492007	Mr. Rasfelt
2040516	Scroll for Overall Armor for LUK
2040704	Scroll for Shoes for Jump
2040804	Scroll for Gloves for ATT
1322017	Knuckle Mace
1412003	The Rising
1422005	Golden Mole
1442005	The Nine Dragons
1452008	Olympus
1332003	Shinkita
1472020	Sapphire Slain
1482007	Fury Claw
1382006	Thorns
2040029	Scroll for Helmet for DEX 60%
2040326	Scroll for Earring for HP 60%
4000023	Cold Eye Tail
1002103	Pink Moon Conehat
2070010	Icicle
1002169	Brown Distinction
1041075	Red Shadow
1061070	Red Shadow Pants
1082066	Brown Moon Gloves
4000031	Cursed Doll
1051001	Emerald Fitted Mail
1061085	Black Jangoon Skirt
1472015	Blood Avarice
1041068	Dark Legolia
4000036	Medicine With Weird Vibes
1002211	Blue Maro
1072141	Blue Goldwind Shoes
2040026	Scroll for Helmet for INT 10%
4000039	Iron Hog's Metal Hoof
1051034	Orange Calaf
1050051	Red-Lined Kismet
4000044	Clang Claw
1302016	Yellow Umbrella
1002217	Orange Golden Circlet
2040427	Scroll for Topwear for LUK 10%
4000058	Nependeath Seed
2041011	Scroll for Cape for MP
1061082	Dark Piettra Skirt
1050048	White Calas
1051038	Green Lumati
1082011	Gold Brist
1072130	Red Goni Shoes
2022039	Nependeath's Honey
4000060	Lunar Pixie's Moonpiece
1082036	Dark Briggon
1002216	Aqua Golden Circlet
1002210	Brown Sonata
1041080	Red Moon
1061079	Red Moon Pants
1050052	Blue-Lined Kismet
4000076	Fly-Eye Wing
1040030	Gold Dragon
1051030	Dark Calaf
1072134	Orihalcon Hildon Boots
4000078	Jr. Cerebes Tooth
1072108	Black Green-Lined Shoes
1422007	Titan
1002209	Green Sonata
1002218	Dark Golden Circlet
1002086	Bronze Crusader Helm
4000101	Yellow Toy Block
1040087	Blue Shouldermail
1060076	Blue Shouldermail Pants
4000102	Blue Toy Block
1040088	Oaker Shouldermail
1060077	Oaker Shouldermail Pants
1082081	Red Pennance
1072135	Gold Hildon Boots
2040618	Scroll for Bottomwear for Jump 60%
2040627	Scroll for Bottomwear for DEX 10%
2040931	Scroll for Shield for STR 60%
4000111	Cheap Battery
1002021	Steel Nordic Helm
1072123	Green Steel-Tip Boots
4000112	Mechanical Heart
1040097	Green China
1060086	Green China Pants
1002214	Black Maro
4000114	Table Clock
1002142	Blue Matty
1402007	Zard
1092029	Esther Shield
2043802	Scroll for Staff for Magic Att.
2070004	Tobi Throwing-Stars
1050049	Dark Calas
1041088	Ivory Shouldermail
1061087	Ivory Shouldermail Pants
1472021	Dark Slain
4000117	Space Food
1082062	Red Arten
1050047	Orange Calas
1002028	Silver Crusader Helm
4000118	Small Spaceship
2040707	Scroll for Shoes for Speed
1092020	Jurgen Wristguard
1002208	Blue Sonata
4000119	Receiving Apparatus
1061063	Dark Legolia Pants
1002024	Emerald Dome
1072143	Green Goldwind Shoes
2040031	Scroll for Helmet for DEX 10%
4000120	Mateon's Tentacle
4131004	Two-Handed Axe Forging Manual
1082067	Red Moon Gloves
4000121	Plateon's Helmet
1051039	Red Lumati
1072131	Purple Goni Shoes
4000122	Mecateon's Laser Gun
4131012	Dagger Forging Manual
1060078	Umber Shouldermail Pants
1061076	Maroon Moon Pants
4000156	Seal Tooth
4000157	Seal Meat
4000155	Seal Skin
1002631	Brown Leather Ocean Hat
4000204	Skeledog's Bone
1002081	Blue Bandana
2040824	Scroll for Gloves for HP 60%
4000205	Dirty Bandage
1082092	Bronze Pow
1082089	Oaker Garner
1082059	Bronze Clench
2040419	Scroll for Topwear for STR 10%
2040425	Scroll for Topwear for LUK 60%
4000158	Poopa Egg
1040094	Red China
1060083	Red China Pants
4000159	Poison Poopa's Poisonous Spikes
1051031	White Calaf
1041078	Blue Moon
1061077	Blue Moon Pants
1051037	Blue Lumati
4000169	Pounder
1102001	Blue Napoleon
4000178	Iron Boar Armor
4000276	Acorn
1041095	Bloody Mantis
1061094	Bloody Mantis Pants
4000277	Thimble
4000278	Needle Pouch
4000281	Snake Leather
4000280	Necki Swimming Cap
4000279	Necki Flower
4000291	Broken Piece of Pot
4000292	Ginseng-Boiled Water
1002083	Black Bandana
1041092	Red Ice Queen
1061091	Red Ice Queen Skirt
1102003	White Napoleon
2040622	Scroll for Bottomwear for HP 10%
4000332	Sand
1102000	Green Napoleon
4000125	Chief Gray's Sign
1102016	Red Magic Cape
4021009	Star Rock
1002101	Old Mithril Nordic Helm
2040619	Scroll for Bottomwear for Jump 10%
4000436	Moss Snail Shell
4000438	Tree Trunk
4000413	Someone's Hat
4000412	Proof of Training
4000048	Jr. Yeti Skin
1082038	Mithril Wolfskin
1051044	Blue Anakarune
1051045	Red Anakarune
1041096	Umber Mantis
1061095	Umber Mantis Pants
2040321	Scroll for Earring for LUK 60%
2040933	Scroll for Shield for STR 10%
2040925	Scroll for Shield for LUK 10%
2043019	Scroll for One-Handed Sword for Accuracy 10%
4000081	Firebomb Flame
1072150	Blood Moss Boots
1002242	Red Seraphis
4000170	Tiger Stamp
4000172	Three-Tailed Foxtail
1032021	Holy Cross Earrings
1050058	Orange Tai
1051046	White Anakarune
1432006	Holy Spear
1040099	Oaker Scorpio
1060088	Oaker Scorpio Pants
1052119	Black Royal Barone
4000171	Tiger Skin
4000360	Hardened Piece of Mithril
2040317	Scroll for Earring for DEX 60%
1082004	Venon
1040091	Red Orientican
1060080	Red Orientican Pants
4000364	Wires
1492008	Burning Hell
2040323	Scroll for Earring for LUK 10%
2043017	Scroll for One-Handed Sword for Accuracy 60%
1072146	Green Gore Boots
1002029	Red Oriental Helmet
1002248	Silver Identity
1002269	White Polyfeather Hat
4000365	Plug
1082201	Black Schult
4000061	Luster Pixie's Sunpiece
1072144	Red Gore Boots
1082086	Steel Manute
4000070	Cellion Tail
1050054	Red Anakamoon
1072306	Black Basile Boots
2331000	Blaze Capsule
4000071	Lioner Tail
1051041	Red Choro
1002267	Red Polyfeather Hat
4000072	Grupin Tail
1332015	Deadly Fin
1322018	Tamus
1002634	Purple Cast Linen
2332000	Glaze Capsule
2040924	Scroll for Shield for LUK 60%
4000126	MT-09's Fuel
1032014	Pink-Flowered Earrings
4011007	Moon Rock
1402011	Sparta
1092010	Silver Legend Shield
1412007	The Shining
4000283	Bear Foot
4000284	Yellow Belt
2040515	Scroll for Overall Armor for LUK
4000293	Bellflower
1040102	Bronze Platine
1060090	Bronze Platine Pants
1482008	Psycho Claw
4000294	100-Year-Old Bellflower
2040927	Scroll for Shield for HP 60%
4000286	Straw Doll
4000287	Wooden Doll
1072072	Silver Windshoes
1040105	Brown Studded Top
1060093	Brown Studded Pants
2040825	Scroll for Gloves for HP 10%
4000288	Broken Deer Horn
2040421	Scroll for Topwear for HP 60%
2040534	Scroll for Overall for STR 10%
4000298	Old Paper
1452004	Asianic Bow
1050059	Blue Tai
1442010	Skylar
4000299	The Book Ghost's Sheet of Paper
2012000	Drake's Blood
2012003	Drake's Meat
4000022	Stone Golem Rubble
1002247	Bronze Identity
1041091	Green Ice Queen
1061090	Green Ice Queen Skirt
1312009	Hawkhead
4000025	Dark Stone Golem Rubble
1002022	Old Steel Nordic Helm
1082088	Dark Manute
1072139	Blue Goldrunners
1102018	Black Magic Cape
1002249	Dark Identity
1382007	Evil Wings
4000033	Croco Skin
1040098	Light Scorpio
1060087	Light Scorpio Pants
1092009	Wooden Legend Shield
4000051	Hector Tail
1332017	Serpent's Coil
1422009	The Blessing
1462008	Golden Crow
4000055	Dark Jr. Yeti Skin
1102015	Blue Magic Cape
1072151	Gold Moss Boots
1072138	Orange Goldrunners
1082090	Sephia Garner
4000069	Zombie's Lost Tooth
1002244	Green Seraphis
1040092	Blue Orientican
1060081	Blue Orientican Pants
4000082	Zombie's Lost Gold Tooth
1102017	White Magic Cape
1051043	Brown Choro
1092011	Adamantium Legend Shield
1082094	Gold Pow
1002084	Blue Oriental Helmet
1002243	Blue Seraphis
1041100	Purple Mystique
1061099	Purple Mystique Pants
4000052	White Pang Tail
1050053	Blue Anakamoon
1102021	Blue Gaia Cape
1041097	Aqua Platina
1061096	Aqua Platina Pants
4000177	Mixed Block
1082087	Gold Manute
1061093	Light Mantis Pants
1372014	Evil Tale
4000206	Rib
1002030	Silver Planet
1002252	Red Infinium Circlet
1002281	Brown Nightfox
1002287	Beige Patriot
4000083	Jr. Sentinel Shellpiece
1322002	Iron Mace
1040016	Orihalcon Master Sergeant
1060011	Orihalcon Master Sergeant Kilt
1041048	Black Steal
1061044	Black Steal Pants
2060001	Bronze Arrow for Bow
2061001	Bronze Arrow for Crossbow
4000084	Ice Sentinel Shellpiece
1040024	Blue Bennis Chainmail
1061043	Red Steal Pants
1041047	Red Steal
4000085	Fire Sentinel Shellpiece
1041059	Sky Sneak
1061055	Sky Sneak Pants
1041064	Blueberry Lolica Armor
2001001	Ice Cream Pop
2041022	Scroll for Cape for LUK
2040513	Scroll for Overall Armor for INT
1002246	Dark Seraphis
1002270	Black Polyfeather Hat
1040093	Dark Orientican
1050056	Dark Anakamoon
1051047	Dark Anakarune
1050060	Red Tai
1040100	Dark Scorpio
1082061	Dark Clench
1082091	Dark Garner
1072149	Blood Camel Boots
1072136	Pink Goldrunners
1072152	Dark Moss Boots
2044101	Scroll for Two-handed Axe for ATT
2040514	Scroll for Overall Armor for INT
1302011	Neocora
1472025	Dark Gigantic
2070005	Steely Throwing-Knives
1102002	Red Napoleon
2000005	Power Elixir
1452009	Red Hinkel
1462009	Gross Jaeger
1322019	The Judgement
1312010	Mikhail
1412008	Chrono
1422010	Gigantic Sledge
1472026	Brown Scarab
1432007	Redemption
1302012	Red Katana
1402012	Doombringer
1332018	Kandine
1332019	Golden River
1092017	Gold Ancient Shield
4000437	Black Mushroom Spore
4000439	Rubble
4000440	Tough Leather
1041093	Blue Ice Queen
1072145	Blue Gore Boots
4000086	Leatty Furball
1002165	Dark Hawkeye
1072081	Green Hunter Boots
1072075	Red Magicshoes
4000087	Dark Leatty Furball
1002175	Dark Guise
4000041	Malady's Experimental Frog
1040090	Green Orientican
1060079	Green Orientican Pants
1072137	Green Goldrunners
1082093	Steal Pow
4000088	Jr. Pepe's Fish
4000336	Bible of the Corrupt
4000415	Ice Tear
4000416	Traditional Scholar Hat
4000419	Purple Liquid
1472024	Sapphire Gigantic
1102022	Red Gaia Cape
1082107	Gold Eyes
1072157	Blue Lapiz Sandals
1032020	Gold Drop Earrings
1051062	Blue Lineros
4000354	Beaker
1050088	Red Ades
1032015	Metal Silver Earrings
1050081	Red Battle Road
1051078	Red Battle Empress
1002289	Dark Patriot
4000363	Entry Pass
1072309	Black Voyson Shoes
2330003	Vital Bullet
1072148	Orihalcon Camel Boots
1060089	Dark Scorpio Pants
1060091	Mithril Platine Pants
1040103	Mithril Platine
1072160	Gold Lapiz Sandals
1072162	Blue Mystique Shoes
1082106	Blue Eyes
4000040	Mushmom Spore
4000050	Pepe Beak
1060082	Dark Orientican Pants
1082060	Sapphire Clench
1102024	Black Gaia Cape
1002286	Blue Patriot
1082095	Bronze Rover
2383045	Pepe Card
4007004	Magic Powder (Yellow)
2022001	Red Bean Porridge
4000128	Buffy Hat
1051042	Blue Choro
1082098	Brown Lorin
1072163	Red Mystique Shoes
1052122	Red Viska
4000285	Red Belt
1002637	Black Pirate's Bandana
4000295	Mr. Alli's Leather
1051064	Green Lineros
1051065	Dark Lineros
1040107	Dark Studded Top
1060095	Dark Studded Pants
4000282	Peach Seed
1040109	Red Pirate Top
1060098	Red Pirate Pants
2040328	Scroll for Earring for HP 10%
4000296	Mark of the Pirate
1082204	Black Bisk
4000289	Cat Doll
1372015	Angel Wings
1452011	Golden Hinkel
1472029	Black Scarab
1482009	Beia Crash
1492009	Abyss Shooter
1002095	Mithril Planet
1002254	Dark Infinium Circlet
4000027	Wild Kargo Eye
1472023	Blood Gigantic
1051054	Brown Requierre
1072154	Blue Carzen Boots
1041103	Red Mystique
1061102	Red Mystique Pants
4000057	Dark Pepe Beak
1002100	Old Bronze Nordic Helm
1050055	White Anakamoon
1002268	Brown Polyfeather Hat
1051052	Blue Requierre
1072164	Blue Elf Shoes
1072155	Purple Carzen Boots
1072161	Purple Mystique Shoes
2384007	Dark Pepe Card
4000129	Lazy Buffy Marble
1050061	Blue Linnex
1082096	Silver Rover
1072158	Red Lapiz Sandals
2040318	Scroll for Earring for DEX 10%
4000143	Zombie Teddy Bear
1082099	Blue Lorin
1041098	Violet Platina
1061097	Violet Platina Pants
4000144	Free Spirit
1072166	Green Elf Shoes
1082103	Bronze Husk
1072159	Brown Lapiz Sandals
4000185	Ice Backbone
4000186	Dark Drake's Horn
1082109	Red Cordon
1061100	Blue Mystique Pants
1041101	Blue Mystique
2040625	Scroll for Bottomwear for DEX 60%
4000207	Pelvic Bone
4000049	Yeti Horn
2384009	Yeti Card
1092046	Maple Warrior shield
1402039	Maple Soul Rohen
4005004	Dark Crystal
1050068	Red Requiem
1492021	Maple Storm Pistol
1092045	Maple Magician shield
1452045	Maple Kandiva Bow
1492022	Maple Canon Shooter
4000176	Poisonous Mushroom
4000130	Buffoon's Grandpa Clock
1061092	Blue Ice Queen Skirt
1082097	Gold Rover
1082108	Dark Eyes
1040106	Blue Studded Top
1060094	Blue Studded Pants
1452010	Blue Hinkel
1082122	Blue Clarity
1050082	Blue Battle Road
1492010	Infinity's Wrath
4000056	Dark Yeti Horn
4003002	Piece of Ice
1002245	White Seraphis
1002338	Red Dragon Babuta
2384016	Dark Yeti Card
1302030	Maple Soul Singer
1072156	Dark Carzen Boots
4000131	Deep Buffoon's Rock Piece
1002282	Blue Nightfox
1041099	Bloody Platina
1061098	Blood Platina Pants
1032022	Half Earrings
1051058	Dark Enigma
1050077	Green Pris
1072173	Red Pirate Boots
1082116	Blood Emperor
1082207	Blue Halfglove
4000411	Blacklist
1050069	Brown Requiem
1082100	Dark Lorin
1041102	Pink Mystique
1061101	Pink Mystique Pants
1002288	Green Patriot
1322020	Bent Judgement
1002273	Purple Galaxy
1002339	Blue Dragon Babuta
1051066	Red Pria
1041105	Green Pirate Blouse
1061104	Green Pirate Skirt
4000362	Broken Mechanical Heart
1072147	Sapphire Camel Boots
1002094	Bronze Planet
1002253	Blue Infinium Circlet
1050063	Green Linnex
1040108	Green Pirate Top
1060097	Green Pirate Pants
1072177	Green Enigma Shoes
4000361	May Mist
1482010	Steelno
4000074	Lucida Tail
4161021	[Storybook] Formula for Black Cloud
1072312	Blue Pageant
4000079	Cerebes Tooth
1050070	Dark Requiem
1072165	Baige Elf Shoes
1082105	Dark Husk
1032016	Metal Heart Earrings
1372016	Phoenix Wand
4000236	Beetle's Horn
1072184	Green Wing Boots
1002640	Blue Sun Boat Hat
4000237	Dual Beetle's Horn
1051063	Beige Lineros
1092016	Silver Ancient Shield
4000231	Hankie's Pan Flute
1050074	Dark Enigmatic
1322028	Heaven's Justice
4000147	Sealed Teddy Bear
2020015	Sunset Dew
1102030	Black Seraph Cape
1050073	Blue Enigmatic
1412009	Helios
1082123	Dark Clarity
1082118	Green Larceny
1002328	Green Pireta Hat
1051077	Yellow Battle Empress
1072196	Emerald War Greave
1072209	Dark Neli Shoes
1082142	Green Mystra
1002329	Red Pireta Hat
1051095	Blue Oriental Fury Coat
1422012	The Morningstar
1102032	Purple Giles Cape
1072194	Purple Osfa Boots
1102035	Black Giles Cape
4000028	Tauromacis Horn
1050067	Blue Requiem
1051055	Dark Requierre
1002283	Purple Nightfox
1102027	Blue Seraph Cape
1082115	Emerald Emperor
1002272	Blue Galaxy
4000046	Taurospear Horn
1072167	Dark Elf Shoes
1002284	White Nightfox
1082104	Mithril Husk
1102028	Red Seraph Cape
1051056	Green Enigma
1002327	Brown Pireta Hat
1072211	Blue Rivers Boots
2041020	Scroll for Cape for DEX
1472022	Bronze Gigantic
1102023	White Gaia Cape
1092006	Mithril Buckler
4000208	Horse Skull
1092023	Steel Aquila Shield
1072182	Blue Wing Boots
1082110	Blue Cordon
4000297	Captain's Hat
4000053	Werewolf Toenail
4000148	Binding Bridle
1302018	Khan
1002274	Dark Galaxy
1041107	Dark Pirate Blouse
1061106	Dark Pirate Skirt
1050080	Green Battle Road
1051068	Green Pria
1072212	Dark Rivers Boots
1041121	Dark Valkyrie
1061120	Blood Valkyrie Skirt
1072203	Red Ades Shoes
1072206	Blue Neli Shoes
1082143	Purple Mystra
2070007	Hwabi Throwing-Stars
4000226	Rash's Furball
4000227	Tree Fruit
4000228	Anesthetic Powder
4000229	Dark Rash's Furball
2040505	Scroll for Overall Armor for DEF
4000230	Curse Powder
1082119	Purple Larceny
4000260	Hov's Shorts
2040512	Scroll for Overall Armor for INT
1082125	Red Focus
4000261	Pin Hov's Charm
1052125	White Pioneer
4000132	Ghost Pirate Key
1002277	Green Falcon
1082114	Sapphire Emperor
1092025	Gold Aquila Shield
1462011	Fire Raven
1432010	Omega Spear
1050089	Blue Ades
1072192	Green Osfa Boots
1072207	Green Neli Shoes
1082128	Green Imperial
4000133	Dual Pirate's Propeller
1051057	Purple Enigma
1002330	Dark Pireta Hat
1050075	Red Pris
1082121	Green Clarity
1041115	Green Osfa Suit
1061114	Green Osfa Pants
1072197	Orihalcon War Greave
1082131	Blue Sage
1312011	Gaea
1332023	Dragon's Tail
1442019	Eclipse
1452015	Dark Arund
1462013	Dark Raven
1472031	Black Mamba
4000418	Useless Mechanical Heart
1102031	Green Giles Cape
4000355	Homunculus's Sand
4021008	Black Crystal
4000054	Lycanthrope Toenail
4000238	Harp's Tail Feather
4000239	Blood Harp's Crown
1082112	Dark Cordon
1462012	Golden Raven
4000240	Small Flaming Feather
4000234	Kentaurus's Skull
1082117	Dark Emperor
1072179	Dark Enigma Shoes
1452014	Golden Arund
1092026	Bronze Kalkan
1312030	Tomahawk
1402035	The Beheader
1472053	Red Craven
4000232	Kentaurus's Flame
1422027	Golden Smith Hammer
1452019	White Nisrock
1382035	Blue Marine
4161015	[Storybook] Burning Book of Fire
1002643	Red Brave Hamal
4000233	Kentaurus's Marrow
1041106	Red Pirate Blouse
1061105	Red Pirate Skirt
1452013	Fire Arund
1332051	Gold Double Knife
1322045	Battle Hammer
1412021	Tavar
4161016	[Storybook] Frozen Book of Ice
4000241	Birk's Chewed Grass
1050083	Dark Battle Road
1072185	Dark Wing Boots
1092027	Silver Kalkan
1302056	Sparta
1372010	Dimon Wand
1332052	Blood Dagger
4000242	Dual Birk's Tiny Tail
1051080	Dark Battle Empress
1072183	Red Wing Boots
1432030	Pinaka
1442044	Zedbug
1462015	White Neschere
4000145	Sealed-up Grandpa Clock
4000146	Evil Spirit
1002340	Dark Dragon Babuta
4000080	Bain's Spiky Collar
1082111	Green Cordon
1092024	Silver Aquila Shield
1072174	Dark Pirate Boots
1050078	Dark Pris
1060104	Green Osfa Pants
1040115	Green Osfa Suit
1072208	Red Neli Shoes
1082126	Green Focus
1032017	Rose Earrings
1072195	Red Osfa Boots
4000182	Lime Powder Bottle
2020013	Reindeer Milk
1040111	Green Commodore
1060100	Green Commodore Pants
1002324	Brown Osfa Hat
1072205	Dark Ades Shoes
1052128	White Marquini
1002528	Green Grace Helmet
1040117	Purple Osfa Suit
1060106	Purple Osfa Pants
1041120	Purple Valkyrie
1061119	Purple Valkyrie Skirt
1082134	Dark Pachone
1072204	Green Ades Shoes
4000262	Cracked Shell
4000244	Dragon Spirit
4000245	Dragon Scale
2290106	[Mastery Book] Barrage
1002365	Red Oriental Fury Hat
1051096	Red Oriental Fury Coat
1082144	Dark Mystra
1302023	Fraute
1332027	Varkit
4000263	Red Shell
1082210	Red Martier
2290122	[Mastery Book] Battleship Torpedo
1041117	Purple Osfa Suit
1061116	Purple Osfa Pants
1050106	Green Arzuna
1082139	Green Korben
1452017	Metus
4000264	Rexton Leather
1492011	The Peacemaker
2290112	[Mastery Book] Elemental Boost
1002325	Purple Osfa Hat
1050090	Green Ades
1082151	Green Ciara
1040120	Green Neos
1060109	Green Neos Pants
1322029	Ruin Hammer
4000265	Strange Egg
1082159	Blue Arcina
2290088	[Mastery Book] Shadow Claw
2290099	[Mastery Book] Energy Orb
4000134	Viking Sail
1050072	Green Enigmatic
1002278	Dark Falcon
1050076	Blue Pris
1051079	Blue Battle Empress
1040112	Blue Commodore
1060101	Blue Commodore Pants
1082132	Green Sage
2290082	[Mastery Book] Ninja Ambush
1072315	Black Markintz
2290097	[Mastery Book] Dragon Strike
4000135	Gigantic Viking Hat
1402015	Heaven's Gate
1050093	Blue Oriental Fury Coat
1051083	Blue Anes
1061115	Brown Osfa Pants
1041116	Brown Osfa Suit
4000183	Ink Bottle
1102026	Green Seraph Cape
1041119	Green Valkyrie
1061118	Green Valkyrie Skirt
1072224	Blue Varr Shoes
1482011	White Fangz
2290098	[Mastery Book] Dragon Strike
4000149	Sealed Bottle
1040110	Dark Pirate Top
1060099	Dark Pirate Pants
1051067	Blue Pria
1050091	Dark Ades
1082133	Red Sage
4000184	Butter-Toasted Squid
1041118	Red Osfa Suit
1061117	Red Osfa Pants
1051084	Green Anes
1050095	Black Oriental Fury Coat
1051097	Black Oriental Fury Coat
1092028	Gold Kalkan
1072220	Green Crescent Boots
2290032	[Mastery Book] Chain Lightning
2290114	[Mastery Book] Wrath of the Octopi
4000150	Ice Piece
2022003	Unagi
1462010	Marine Raven
1082120	Blood Larceny
1051094	Green Oriental Fury Coat
1002402	Red Arlic Helmet
1040116	Brown Osfa Suit
1060105	Brown Osfa Pants
1082130	Dark Imperial
2040708	Scroll for Shoes for Speed
4000180	Shark Denture
1002405	Dark Arlic Helmet
1002366	Black Oriental Fury Hat
1072214	Blue Katina Boots 
4161018	[Storybook] Ancient Book
1052131	Red Belly Duke
2290118	[Mastery Book] Rapid Fire
4000181	Frozen Shark's Fin
1002326	Red Osfa Hat
1072223	Green Varr Shoes
2290042	[Mastery Book] Ice Demon
2290052	[Mastery Book] Sharp Eyes
1072318	Black Duke Barkin Shoes
2290102	[Mastery Book] Demolition
1002529	Blue Grace Helmet
1050102	Green Varuna
1051105	Green Armis
1051092	Red Katte
1082135	Blue Anelin
1402005	Berzerker
1462018	Casa Crow
4000266	Wooden Shoulder Pad
1002646	Black Polax Hat
2290100	[Mastery Book] Energy Orb
1002530	Red Grace Helmet
1050098	Red Katinas
1041122	Green Lucida
1061121	Green Lucida Skirt
1051101	Green Bazura
1082158	Red Arcina
4000267	Skull Shoulder Pad
1082136	Green Anelin
2290004	[Mastery Book] Rush
2290006	[Mastery Book] Power Stance
2290024	[Mastery Book] Mana Reflection
2290036	[Mastery Book] Fire Demon
2290056	[Mastery Book] Bow Expert
2290072	[Mastery Book] Frostprey
2290078	[Mastery Book] Venomous Star/Venomous Stab
1492012	Concerto
2290117	[Mastery Book] Rapid Fire
4000268	Wyvern Wing
2290120	[Mastery Book] Battleship Cannon
4000269	Wyvern Gill
1002532	Dark Grace Helmet
1050094	Red Oriental Fury Coat
1072227	Red Arnah Shoes
1082213	Black Skellduke
2290101	[Mastery Book] Super Transformation
4000270	Wyvern Toenail
1002531	Silver Grace Helmet
1060107	Red Osfa Pants
1082127	Dark Focus
2290010	[Mastery Book] Brandish
2290019	[Mastery Book] Divine Charge
2290026	[Mastery Book] Big Bang
2290076	[Mastery Book] Shadow Shifter
1482012	King Cent
2290119	[Mastery Book] Battleship Cannon
4000151	Gatekeeper Armband
1050062	Beige Linnex
1040118	Red Osfa Suit
1072213	Green Katina Boots
4000152	Tanathos Strap
1452012	Marine Arund
1051069	Dark Pria
1002404	Green Arlic Helmet
1040113	Dark Commodore
1060102	Dark Commodore Pants
4000235	Manon's Tail
2290003	[Mastery Book] Achilles
2290015	[Mastery Book] Guardian
2290030	[Mastery Book] Paralyze
2290035	[Mastery Book] Holy Shield
2290063	[Mastery Book] Phoenix
2290080	[Mastery Book] Taunt
4000243	Griffey Horn
2290018	[Mastery Book] Holy Charge
2290059	[Mastery Book] Hamstring Shot
2290069	[Mastery Book] Blind
2290092	[Mastery Book] Assassinate
2040532	Scroll for Overall for STR 60%
4000272	Egg Shell
1002398	Green Varr Hat
1072228	Blue Arnah Shoes
2290044	[Mastery Book] Ifrit
2290054	[Mastery Book] Dragon's Breath
2290066	[Mastery Book] Marksman Boost
2290103	[Mastery Book] Demolition
4000271	Destroyed Nest
1002406	Red Arnah Cap
1050097	Blue Katinas
1072225	Red Varr Shoes
1082152	Blue Ciara
2290000	[Mastery Book] Monster Magnet
2290008	[Mastery Book] Advanced Combo Attack
2290038	[Mastery Book] Elquines
2290060	[Mastery Book] Hurricane
2290124	[Mastery Book] Bullseye
4000274	Broken Horn
1002377	Green Valhalla Helmet
1050107	Blue Arzuna
1050103	Blue Varuna
1072221	Blue Crescent Boots
1082140	Blue Korben
2290012	[Mastery Book] Blast
2290014	[Mastery Book] Guardian
2290050	[Mastery Book] Angel Ray
2290062	[Mastery Book] Phoenix
2290070	[Mastery Book] Piercing Arrow
2290086	[Mastery Book] Ninja Storm
2290108	[Mastery Book] Speed Infusion
4000273	Old Neck Bone
1002380	Green Canal Hood
1051102	Blue Bazura
1040121	Blue Neos
1072215	Red Katina Boots
2290002	[Mastery Book] Achilles
2290009	[Mastery Book] Advanced Combo Attack
2290034	[Mastery Book]  Holy Shield
2290058	[Mastery Book] Hamstring Shot
2290068	[Mastery Book] Blind
2290090	[Mastery Book] Boomerang Step
2290053	[Mastery Book] Sharp Eyes
2290121	[Mastery Book] Battleship Torpedo
4000443	Cracked Hourglass
2330004	Shiny Bullet
4000444	Green Cloth
4000446	Smiley Mask
4000445	Green Cone Hat
1051085	Dark Anes
4000447	Green Helmet
4000459	Black Armor Fragment
1412010	Colonian Axe
4000448	Green Heart
1072198	Dark War Greave
1092036	Green Hoflon
2290073	[Mastery Book] Frostprey
4000449	Blue Cloth
4000451	Neutral Mask
1051103	Red Bazura
2290079	[Mastery Book] Venomous Star/Venomous Stab
4000450	Blue Cone Hat
1002378	Blue Valhalla Helmet
1051107	Red Armis
1462017	Dark Neschere
2290077	[Mastery Book] Shadow Shifter
4000452	Blue Helmet
1041124	Dark Lucida
1002400	Red Varr Hat
1051091	Blue Katte
2290007	[Mastery Book] Power Stance
4000453	Blue Heart
1050104	Red Varuna
1002407	Blue Arnah Cap
1060111	Black Neos Pants
1061123	Dark Lucida Skirt
4000454	Red Cloth
4000456	Frowny Mask
1082153	Red Ciara
1050108	Red Arzuna
1002381	Blue Canal Hood
2290039	[Mastery Book] Elquines
4000455	Red Cone Hat
1050099	Dark Katinas
2290089	[Mastery Book] Shadow Claw
4000457	Red Helmet
1002379	Dark Valhalla Helmet
1072229	Green Arnah Shoes
1082138	Dark Anelin
2290046	[Mastery Book] Blizzard
4000458	Red Heart
1040122	Black Neos
1002401	Dark Varr Hat
1072216	Dark Katina Boots
1452021	Dark Nisrock
2290093	[Mastery Book] Assassinate
2012001	Fairy's Honey
2022186	Soft White Bun
1332026	Cursayer
2290031	[Mastery Book] Paralyze
