1061051	Pink Teddy	Cloud Terrace<2>
1082007	Pink Teddy	Cloud Terrace<2>
1072077	Pink Teddy	Cloud Terrace<2>
1082035	Pink Teddy	Cloud Terrace<2>
1072090	Selkie Jr.	Ghost Ship 5
1472014	Fancy Amplifier 	7th Floor 8th Floor Area C
4000095	Ratz	Eos Tower 1st Floor
4131002	Ratz	Eos Tower 1st Floor
2044401	Iruvata	<Year 2215> Bombed City Center Overpass
1002173	Ratz	Eos Tower 1st Floor
1072035	Ratz	Eos Tower 1st Floor
1040029	Ratz	Eos Tower 1st Floor
1060020	Ratz	Eos Tower 1st Floor
1312006	Ratz	Eos Tower 1st Floor
1322016	Fancy Amplifier 	7th Floor 8th Floor Area C
4130003	Ratz	Eos Tower 1st Floor
4130004	Ratz	Eos Tower 1st Floor
4130011	Ratz	Eos Tower 1st Floor
4000353	Cube Slime	Lab - Unit 101
2044410	Cube Slime	Lab - Unit 101
4130013	Fire Raccoon	Forest of Animals
4000352	Dark Sand Dwarf 	The Desert of Dreams
4130001	Fire Raccoon	Forest of Animals
4130006	Dark Sand Dwarf 	The Desert of Dreams
2044502	Rumo	Lab - Unit 102
1060016	Rumo	Lab - Unit 102
1002180	Rumo	Lab - Unit 102
1060052	Stopnow	Central Way 1
1040063	Rumo	Lab - Unit 102
1051025	Rumo	Lab - Unit 102
1002025	Rumo	Lab - Unit 102
4000356	Rumo	Lab - Unit 102
1072297	Freezer	Suburban Area 1
2040324	Rumo	Lab - Unit 102
4130015	Rumo	Lab - Unit 102
1462005	Triple Rumo	Lab - Unit 103
1002183	Triple Rumo	Lab - Unit 103
1002167	Triple Rumo	Lab - Unit 103
1040086	Octobunny	Mysterious Path 2
1041076	Slimy	Ghost Ship 2
1061071	Slimy	Ghost Ship 2
1072000	Triple Rumo	Lab - Unit 103
1032018	Emo Slime	Outskirts of Muddy Banks
1082082	Mr. Anchor	Ghost Ship 6
1072129	Triple Rumo	Lab - Unit 103
1082010	Triple Rumo	Lab - Unit 103
2044112	Triple Rumo	Lab - Unit 103
2044310	Triple Rumo	Lab - Unit 103
2044809	Triple Rumo	Lab - Unit 103
4130016	Triple Rumo	Lab - Unit 103
2070001	Fire Boar	Dangerous Valley II
4000024	Fire Boar	Dangerous Valley II
1060019	Fire Boar	Dangerous Valley II
1082044	Fire Boar	Dangerous Valley II
1072079	Fire Boar	Dangerous Valley II
1072091	Fire Boar	Dangerous Valley II
1372012	Emo Slime	Outskirts of Muddy Banks
4130017	Fire Boar	Dangerous Valley II
4000073	Jr. Cellion	Garden of Red I
1002174	Jr. Cellion	Garden of Red I
1072041	Charmer	Hibiscus Road 1
1072002	Jr. Cellion	Garden of Red I
1040073	Jr. Cellion	Garden of Red I
1060062	Jr. Cellion	Garden of Red I
1050035	Jr. Cellion	Garden of Red I
1002145	Jr. Cellion	Garden of Red I
4130007	Jr. Cellion	Garden of Red I
1332012	Jr. Lioner	Garden of Yellow I
1072083	Jr. Lioner	Garden of Yellow I
1002172	Jr. Lioner	Garden of Yellow I
1472013	Oly Oly	Muddy Banks 1
1072089	Jr. Lioner	Garden of Yellow I
1082070	Jr. Lioner	Garden of Yellow I
1051016	Jester Scarlion	Longest Ride on ByeBye Station
1050036	Pac Pinky	Ghost ship 1
1051024	Jr. Lioner	Garden of Yellow I
1492004	Octobunny	Mysterious Path 2
4130012	Jr. Lioner	Garden of Yellow I
2070003	Jr. Grupin	Garden of Green I
1302017	Freezer	Suburban Area 1
1002037	Jr. Grupin	Garden of Green I
1002163	Jr. Grupin	Garden of Green I
1040028	Jr. Grupin	Garden of Green I
1041053	Jr. Grupin	Garden of Green I
1061049	Nospeed	Central Way 3
1041066	Jr. Grupin	Garden of Green I
1061061	Jr. Grupin	Garden of Green I
1082045	Jr. Grupin	Garden of Green I
1322015	Fire Raccoon	Forest of Animals
1032011	Slimy	Ghost Ship 2
1002628	Emo Slime	Outskirts of Muddy Banks
2044807	Jr. Grupin	Garden of Green I
4000108	Panda Teddy	Toy Factory <Main Process 2>
4131009	Panda Teddy	Toy Factory <Main Process 2>
1072080	Panda Teddy	Toy Factory <Main Process 2>
1051006	Stopnow	Central Way 1
1050039	Pac Pinky	Ghost ship 1
1002153	Nospeed	Central Way 3
1082025	Panda Teddy	Toy Factory <Main Process 2>
1072126	Panda Teddy	Toy Factory <Main Process 2>
1072115	Panda Teddy	Toy Factory <Main Process 2>
1332031	Fancy Amplifier 	7th Floor 8th Floor Area C
1482005	Freezer	Suburban Area 1
2040923	Panda Teddy	Toy Factory <Main Process 2>
4000109	Roloduck	Sky Terrace<5>
4003005	Roloduck	Sky Terrace<5>
1040070	Roloduck	Sky Terrace<5>
1060059	Roloduck	Sky Terrace<5>
1040060	Roloduck	Sky Terrace<5>
1060046	Roloduck	Sky Terrace<5>
1082053	Roloduck	Sky Terrace<5>
1082071	Roloduck	Sky Terrace<5>
1332011	Fancy Amplifier 	7th Floor 8th Floor Area C
1052110	Chlorotrap	Outskirts of Muddy Banks
4130000	Roloduck	Sky Terrace<5>
4000096	Black Ratz	Eos Tower 3rd Floor
2002010	Chlorotrap	Outskirts of Muddy Banks
2040703	Black Ratz	Eos Tower 3rd Floor
1041043	Black Ratz	Eos Tower 3rd Floor
1061036	Black Ratz	Eos Tower 3rd Floor
1040057	Black Ratz	Eos Tower 3rd Floor
1060043	Black Ratz	Eos Tower 3rd Floor
1002136	Black Ratz	Eos Tower 3rd Floor
1040076	Black Ratz	Eos Tower 3rd Floor
1060065	Black Ratz	Eos Tower 3rd Floor
1051015	Black Ratz	Eos Tower 3rd Floor
1050037	Pac Pinky	Ghost ship 1
1082075	Black Ratz	Eos Tower 3rd Floor
1382019	Fancy Amplifier 	7th Floor 8th Floor Area C
1082192	Chlorotrap	Outskirts of Muddy Banks
1052113	Emo Slime	Outskirts of Muddy Banks
4130014	Black Ratz	Eos Tower 3rd Floor
4000103	Helly	Eos Tower 60th Floor
4131006	Helly	Eos Tower 60th Floor
2043001	Tauromacis	Sanctuary Entrance I
1072036	Helly	Eos Tower 60th Floor
1072082	Helly	Eos Tower 60th Floor
1072003	Helly	Eos Tower 60th Floor
1002179	Batoo	Central Way 2
1051026	Helly	Eos Tower 60th Floor
1002168	Helly	Eos Tower 60th Floor
1060000	Helly	Eos Tower 60th Floor
1040081	Batoo	Central Way 2
1060070	Batoo	Central Way 2
1051032	Trucker	Suburban Area 2
1002207	Helly	Eos Tower 60th Floor
1072132	Helly	Eos Tower 60th Floor
1002212	Oly Oly	Muddy Banks 1
1492005	Freezer	Suburban Area 1
4000113	Tick	Crossroad of Time
4131011	Tick	Crossroad of Time
2070008	Tick	Crossroad of Time
1082048	Tick	Crossroad of Time
1072076	Tick	Crossroad of Time
1002139	Tick	Crossroad of Time
1041069	Tick	Crossroad of Time
1061064	Tick	Crossroad of Time
1082055	Tick	Crossroad of Time
1050038	Tick	Crossroad of Time
1082024	Tick	Crossroad of Time
1072107	Tick	Crossroad of Time
4000168	Retz	Helios Tower (100th Floor)
1041065	Retz	Helios Tower (100th Floor)
1061060	Retz	Helios Tower (100th Floor)
1051008	Biner	Central Way 2
1082072	Dark Fission	Muddy Banks 1
1082076	Retz	Helios Tower (100th Floor)
1072117	Retz	Helios Tower (100th Floor)
1072127	Dead Scarecrow	Chimney Possessed by the Scarecrow
1082195	Emo Slime	Outskirts of Muddy Banks
4000153	Scuba Pepe	Penguin's Playground
4131008	Scuba Pepe	Penguin's Playground
2022040	Scuba Pepe	Penguin's Playground
1002023	Scuba Pepe	Penguin's Playground
1032010	Scuba Pepe	Penguin's Playground
1072119	Scuba Pepe	Penguin's Playground
1072110	Scuba Pepe	Penguin's Playground
1082063	Scuba Pepe	Penguin's Playground
1002625	Chlorotrap	Outskirts of Muddy Banks
4000026	Lupin	Monkey Swamp I
2041010	Lupin	Monkey Swamp I
4000029	Lupin	Monkey Swamp I
1040075	Pac Pinky	Ghost ship 1
1060064	Pac Pinky	Ghost ship 1
1051014	Pac Pinky	Ghost ship 1
1072109	Lupin	Monkey Swamp I
1072116	Lupin	Monkey Swamp I
1092013	Lupin	Monkey Swamp I
1472017	Fancy Amplifier 	7th Floor 8th Floor Area C
1041094	Lupin	Monkey Swamp I
1072300	Emo Slime	Outskirts of Muddy Banks
2043101	Tauromacis	Sanctuary Entrance I
1002098	Cold Eye	The Lightless Cave
1002154	King Bloctopus	Eos Tower 22nd Floor
1002170	King Block Golem	Hidden Tower
1002185	Zombie Lupin	Monkey Swamp III
1040085	Chronos	The Path of Time <2>
1041086	Zombie Lupin	Monkey Swamp III
1040080	Lorang	A Look-Out Shed Around the Beach
1041083	Selkie Jr.	Ghost Ship 5
1040084	Barnard Gray	Barnard Field
1082064	Chlorotrap	Outskirts of Muddy Banks
1082073	Mask Fish	The Seaweed Tower
1082074	Dead Scarecrow	Chimney Possessed by the Scarecrow
1072118	Jr. Wraith	Line 2 <Area 1>
1322027	Star Pixie	Cloud Park I
2040004	Fancy Amplifier 	7th Floor 8th Floor Area C
2040504	Fancy Amplifier 	7th Floor 8th Floor Area C
2044201	Pac Pinky	Ghost ship 1
1032013	Firebrand	Mage Mastery Room
4000013	Curse Eye	Hunting Ground in the Deep Forest II
1492006	Fancy Amplifier 	7th Floor 8th Floor Area C
2040005	Dark Fission	Muddy Banks 1
4000035	Jr. Wraith	Line 2 <Area 1>
2048002	Lorang	A Look-Out Shed Around the Beach
1452000	Jr. Wraith	Line 2 <Area 1>
1051010	Octobunny	Mysterious Path 2
1082056	Jr. Wraith	Line 2 <Area 1>
1082047	Jr. Wraith	Line 2 <Area 1>
1072114	Jr. Wraith	Line 2 <Area 1>
1472016	Fancy Amplifier 	7th Floor 8th Floor Area C
2040027	Jr. Wraith	Line 2 <Area 1>
4000043	Lorang	A Look-Out Shed Around the Beach
2043301	Freezer	Suburban Area 1
2048005	Freezer	Suburban Area 1
1072113	Lorang	A Look-Out Shed Around the Beach
1050000	Evil Eye	The Cave of Evil Eye III
1092014	Lorang	A Look-Out Shed Around the Beach
1072121	Lorang	A Look-Out Shed Around the Beach
1060068	Lorang	A Look-Out Shed Around the Beach
1041074	Lorang	A Look-Out Shed Around the Beach
1061069	Lorang	A Look-Out Shed Around the Beach
1482006	Fancy Amplifier 	7th Floor 8th Floor Area C
2040423	Lorang	A Look-Out Shed Around the Beach
4000100	King Bloctopus	Eos Tower 22nd Floor
4131013	King Bloctopus	Eos Tower 22nd Floor
1072105	King Bloctopus	Eos Tower 22nd Floor
1452006	Tick	Crossroad of Time
1442003	King Bloctopus	Eos Tower 22nd Floor
1002093	King Bloctopus	Eos Tower 22nd Floor
1040083	King Bloctopus	Eos Tower 22nd Floor
1060072	King Bloctopus	Eos Tower 22nd Floor
1041082	King Bloctopus	Eos Tower 22nd Floor
1061081	King Bloctopus	Eos Tower 22nd Floor
1050045	Curse Eye	Hunting Ground in the Deep Forest II
4000167	Mask Fish	The Seaweed Tower
1041056	Mask Fish	The Seaweed Tower
1061052	Mask Fish	The Seaweed Tower
1002135	Mask Fish	The Seaweed Tower
1082023	Mask Fish	The Seaweed Tower
1002184	Dark Fission	Muddy Banks 1
1482004	Octobunny	Mysterious Path 2
2044212	Mask Fish	The Seaweed Tower
4000059	Star Pixie	Cloud Park I
2041012	Lunar Pixie	Cloud Park IV
1082050	Emo Slime	Outskirts of Muddy Banks
1072106	Star Pixie	Cloud Park I
1072102	Star Pixie	Cloud Park I
1002176	Star Pixie	Cloud Park I
1051027	Star Pixie	Cloud Park I
1302009	Fancy Amplifier 	7th Floor 8th Floor Area C
1452007	Fancy Amplifier 	7th Floor 8th Floor Area C
1002152	Star Pixie	Cloud Park I
4000067	Jr. Boogie 1	Land of Wild Boar
2382021	Jr. Boogie 1	Land of Wild Boar
4000099	Bloctopus	Eos Tower 41st Floor
2041023	Bloctopus	Eos Tower 41st Floor
1072040	Bloctopus	Eos Tower 41st Floor
1472010	Bloctopus	Eos Tower 41st Floor
1051009	Biner	Central Way 2
1442009	Fancy Amplifier 	7th Floor 8th Floor Area C
1040082	Bloctopus	Eos Tower 41st Floor
1462006	Dark Fission	Muddy Banks 1
4000104	Propelly	Eos Tower 59th Floor
4131007	Propelly	Eos Tower 59th Floor
1072104	Propelly	Eos Tower 59th Floor
1041084	Propelly	Eos Tower 59th Floor
1061083	Propelly	Eos Tower 59th Floor
1041081	Propelly	Eos Tower 59th Floor
1061080	Propelly	Eos Tower 59th Floor
1002092	Propelly	Eos Tower 59th Floor
1082080	Propelly	Eos Tower 59th Floor
1472018	Boomer	Jungle Valley 
1462007	Oly Oly	Muddy Banks 1
1402003	Propelly	Eos Tower 59th Floor
4000105	Planey	Eos Tower 25th Floor
4131005	Planey	Eos Tower 25th Floor
4000110	Toy Trojan	Cloud Terrace<5>
1002099	Dark Fission	Muddy Banks 1
1051033	Trucker	Suburban Area 2
4000115	Chronos	The Path of Time <2>
1072032	Chronos	The Path of Time <2>
1002182	Chronos	The Path of Time <2>
1002155	Chronos	The Path of Time <2>
1060074	Octobunny	Mysterious Path 2
4000123	Chirppy	Eos Tower 92nd Floor
1040069	Chirppy	Eos Tower 92nd Floor
1060058	Chirppy	Eos Tower 92nd Floor
1002036	Chirppy	Eos Tower 92nd Floor
1082008	Chirppy	Eos Tower 92nd Floor
1072120	Chirppy	Eos Tower 92nd Floor
2044110	Chirppy	Eos Tower 92nd Floor
4000116	Tweeter	Eos Tower 6th Floor
1422008	Stopnow	Central Way 1
1372000	Tweeter	Eos Tower 6th Floor
1041085	Tweeter	Eos Tower 6th Floor
1061084	Tweeter	Eos Tower 6th Floor
1082065	Tweeter	Eos Tower 6th Floor
1082083	Dark Fission	Muddy Banks 1
2043210	Tweeter	Eos Tower 6th Floor
4000127	Drumming Bunny	Drummer Bunny's Lair
4004004	Drumming Bunny	Drummer Bunny's Lair
1302013	Chlorotrap	Outskirts of Muddy Banks
1402008	Drumming Bunny	Drummer Bunny's Lair
1041049	Drumming Bunny	Drummer Bunny's Lair
1061045	Drumming Bunny	Drummer Bunny's Lair
1040074	Biner	Central Way 2
1060063	Biner	Central Way 2
1002144	Drumming Bunny	Drummer Bunny's Lair
4000154	Jr. Seal	Crystal Gorge
1082054	Jr. Seal	Crystal Gorge
1002177	Biner	Central Way 2
1051023	Rodeo	Muddy Banks 2
1072122	Jr. Seal	Crystal Gorge
1072128	Jr. Seal	Crystal Gorge
1082009	Jr. Seal	Crystal Gorge
2041019	Iron Mutae	Lab - Area B-3
1002045	Iron Mutae	Lab - Area B-3
1061062	Iron Mutae	Lab - Area B-3
1041067	Iron Mutae	Lab - Area B-3
1060073	Iron Mutae	Lab - Area B-3
1002213	Iron Mutae	Lab - Area B-3
1002085	Iron Mutae	Lab - Area B-3
1032012	Oly Oly	Muddy Banks 1
1040096	Twisted Jester	Chimney Possessed by the Clown
1060085	Twisted Jester	Chimney Possessed by the Clown
4000357	Iron Mutae	Lab - Area B-3
1052116	Pac Pinky	Ghost ship 1
2330002	Iron Mutae	Lab - Area B-3
1382001	Big Cloud Fox	A Desolate Cemetery
1041077	Reinforced Iron Mutae	Lab - Area A-3
4000358	Reinforced Iron Mutae	Lab - Area A-3
1372007	Mithril  mutae	Lab - Area B-1
1002215	Selkie Jr.	Ghost Ship 5
1040089	Mr. Anchor	Ghost Ship 6
4000359	Mithril  mutae	Lab - Area B-1
1082198	Dark Fission	Muddy Banks 1
4000014	Copper Drake	The Tunnel That Lost Light I
4000030	Copper Drake	The Tunnel That Lost Light I
1002138	Copper Drake	The Tunnel That Lost Light I
1050046	Chlorotrap	Outskirts of Muddy Banks
1302010	Copper Drake	The Tunnel That Lost Light I
1332016	Emo Slime	Outskirts of Muddy Banks
1072133	Copper Drake	The Tunnel That Lost Light I
1072125	Copper Drake	The Tunnel That Lost Light I
2040025	Copper Drake	The Tunnel That Lost Light I
2040621	Iruvata	<Year 2215> Bombed City Center Overpass
4000045	Tortie	Hot Sand
2041013	Buffoon	Warped Path of Time<2>
2040805	Froscola	Longest Ride on ByeBye Station
1092004	Tortie	Hot Sand
1072124	Chlorotrap	Outskirts of Muddy Banks
1072142	Tortie	Hot Sand
1061088	Tortie	Hot Sand
1041089	Tortie	Hot Sand
1061078	Selkie Jr.	Ghost Ship 5
1041079	Selkie Jr.	Ghost Ship 5
1072303	Dark Fission	Muddy Banks 1
4000062	Dark Nependeath	Disposed Flower Garden
2041014	Gallopera	Entrance to the Spooky World
1041087	Octobunny	Mysterious Path 2
1061086	Twisted Jester	Chimney Possessed by the Clown
1040095	Octobunny	Mysterious Path 2
1060084	Octobunny	Mysterious Path 2
1082084	Dark Nependeath	Disposed Flower Garden
4000124	Rombot	Hidden Tower
4005002	Rombot	Hidden Tower
1472019	Iron Hog	Pig Town
1432004	Oly Oly	Muddy Banks 1
1072140	Cold Eye	The Lightless Cave
1312008	Slimy	Ghost Ship 2
1492007	Oly Oly	Muddy Banks 1
2040516	Emo Slime	Outskirts of Muddy Banks
2040704	Emo Slime	Outskirts of Muddy Banks
2040804	Skeleton Soldier	Camp 1
1322017	Emo Slime	Outskirts of Muddy Banks
1412003	Dark Fission	Muddy Banks 1
1422005	Froscola	Longest Ride on ByeBye Station
1442005	Zombie Lupin	Monkey Swamp III
1452008	Slimy	Ghost Ship 2
1332003	Ultra Gray	Kulan Field IV
1472020	Pepe	The Crown-Flyer
1482007	Oly Oly	Muddy Banks 1
1382006	Grupin	Garden of Green II
2040029	Master Chronos	Lost Time <2>
2040326	Firebomb	Fire Chamber
4000023	Cold Eye	The Lightless Cave
1002103	Cold Eye	The Lightless Cave
2070010	Cold Eye	The Lightless Cave
1002169	Cold Eye	The Lightless Cave
1041075	Nospeed	Central Way 3
1061070	Nospeed	Central Way 3
1082066	Cold Eye	The Lightless Cave
4000031	Zombie Lupin	Monkey Swamp III
1051001	Pac Pinky	Ghost ship 1
1061085	Zombie Lupin	Monkey Swamp III
1472015	Fancy Amplifier 	7th Floor 8th Floor Area C
1041068	Slimy	Ghost Ship 2
4000036	Wraith	Line 2 <Area 3>
1002211	Wraith	Line 2 <Area 3>
1072141	Wraith	Line 2 <Area 3>
2040026	Drake	The Lightless Cave
4000039	Iron Hog	The Burnt Land III
1051034	Slimy	Ghost Ship 2
1050051	Freezer	Suburban Area 1
4000044	Clang	Lorang and Clang
1302016	Trucker	Suburban Area 2
1002217	Octobunny	Mysterious Path 2
2040427	Clang	Lorang and Clang
4000058	Nependeath	Disposed Flower Garden
2041011	Nependeath	Strolling Path
1061082	Selkie Jr.	Ghost Ship 5
1050048	Nependeath	Disposed Flower Garden
1051038	Dark Fission	Muddy Banks 1
1082011	Nependeath	Disposed Flower Garden
1072130	Nependeath	Disposed Flower Garden
2022039	Nependeath	Disposed Flower Garden
4000060	Lunar Pixie	Cloud Park IV
1082036	Lunar Pixie	Cloud Park IV
1002216	Dark Fission	Muddy Banks 1
1002210	Twisted Jester	Chimney Possessed by the Clown
1041080	Dark Fission	Muddy Banks 1
1061079	Lunar Pixie	Cloud Park IV
1050052	Rodeo	Muddy Banks 2
4000076	Flyeye	Dead Mine IV
1040030	Flyeye	Dead Mine IV
1051030	Slimy	Ghost Ship 2
1072134	Emo Slime	Outskirts of Muddy Banks
4000078	Jr. Cerebes	Cave Within the Cave
1072108	Jr. Cerebes	Cave Within the Cave
1422007	Fancy Amplifier 	7th Floor 8th Floor Area C
1002209	Slimy	Ghost Ship 2
1002218	Jr. Cerebes	Cave Within the Cave
1002086	Jr. Cerebes	Cave Within the Cave
4000101	Block Golem	Hidden Tower
1040087	Block Golem	Hidden Tower
1060076	Block Golem	Hidden Tower
4000102	King Block Golem	Hidden Tower
1040088	King Block Golem	Hidden Tower
1060077	King Block Golem	Hidden Tower
1082081	King Block Golem	Hidden Tower
1072135	King Block Golem	Hidden Tower
2040618	Murupa	Snow-covered Field 1
2040627	King Block Golem	Hidden Tower
2040931	King Block Golem	Hidden Tower
4000111	Robo	Toy Factory <Process 1> Zone 6
1002021	Dead Scarecrow	Chimney Possessed by the Scarecrow
1072123	Robo	Toy Factory <Process 1> Zone 6
4000112	Master Robo	Toy Factory <Process 2> Zone 1
1040097	Master Robo	Toy Factory <Process 2> Zone 1
1060086	Master Robo	Toy Factory <Process 2> Zone 1
1002214	Master Robo	Toy Factory <Process 2> Zone 1
4000114	Tick-Tock	Whirlpool of Time
1002142	Stopnow	Central Way 1
1402007	Fancy Amplifier 	7th Floor 8th Floor Area C
1092029	Dead Scarecrow	Chimney Possessed by the Scarecrow
2043802	Skeleton Soldier	Camp 1
2070004	Master Chronos	Lost Time <2>
1050049	Flyeye	Dead Mine IV
1041088	Master Chronos	Lost Time <2>
1061087	Master Chronos	Lost Time <2>
1472021	Dead Scarecrow	Chimney Possessed by the Scarecrow
4000117	Barnard Gray	Barnard Field
1082062	Barnard Gray	Barnard Field
1050047	Chlorotrap	Outskirts of Muddy Banks
1002028	Barnard Gray	Barnard Field
4000118	Zeta Gray	Kulan Field III
2040707	Bubble Fish	Big Fish Valley
1092020	Zeta Gray	Kulan Field III
1002208	Zeta Gray	Kulan Field III
4000119	Ultra Gray	Kulan Field IV
1061063	Slimy	Ghost Ship 2
1002024	Emo Slime	Outskirts of Muddy Banks
1072143	Ultra Gray	Kulan Field IV
2040031	Ultra Gray	Kulan Field IV
4000120	Mateon	Off-Limits
4131004	Mateon	Off-Limits
1082067	Mateon	Off-Limits
4000121	Plateon	Boswell Field II
1051039	Chlorotrap	Outskirts of Muddy Banks
1072131	Plateon	Boswell Field II
4000122	Mecateon	Boswell Field V
4131012	Mecateon	Boswell Field V
1060078	Mr. Anchor	Ghost Ship 6
1061076	Mecateon	Boswell Field V
4000156	Sparker	Turban Shell Hill
4000157	Sparker	Turban Shell Hill
4000155	Freezer	Red Coral Forest
1002631	Pac Pinky	Ghost ship 1
4000204	Skeledog	Remains <Tomb> I
1002081	Skeledog	Remains <Tomb> I
2040824	Skeledog	Remains <Tomb> I
4000205	Mummydog	Remains <Tomb> III
1082092	Mummydog	Remains <Tomb> III
1082089	Mummydog	Remains <Tomb> III
1082059	Mummydog	Remains <Tomb> III
2040419	Overlord A	<Year 2099> Midnight Harbor Entrance
2040425	Mummydog	Remains <Tomb> III
4000158	Poopa	Ocean I.C
1040094	Poopa	Ocean I.C
1060083	Poopa	Ocean I.C
4000159	Poison Poopa	Crystal Gorge
1051031	Slimy	Ghost Ship 2
1041078	Octobunny	Mysterious Path 2
1061077	Octobunny	Mysterious Path 2
1051037	Poison Poopa	Crystal Gorge
4000169	Moon Bunny	A Small Well
1102001	Moon Bunny	A Small Well
4000178	Iron Boar	Iron Boar Land
4000276	Chipmunk	Entrance to Sky Forest
1041095	Chipmunk	Entrance to Sky Forest
1061094	Chipmunk	Entrance to Sky Forest
4000277	Red Porky	Sky Forest : The Train
4000278	Black Porky	Deep in the Sky Forest
4000281	Blue Flower Serpent	Snake Area
4000280	Blue Flower Serpent	Snake Area
4000279	Red Flower Serpent	Where the Sky Forest Ends
4000291	Jar	10-Year-Old Herb Garden
4000292	Ginseng Jar	50-Year-Old Herb Garden
1002083	Ginseng Jar	50-Year-Old Herb Garden
1041092	Ginseng Jar	50-Year-Old Herb Garden
1061091	Ginseng Jar	50-Year-Old Herb Garden
1102003	Emo Slime	Outskirts of Muddy Banks
2040622	Hogul	Black Mountain <Valley>
4000332	Desert Giant 	The Giant of the Sunset
1102000	Desert Giant 	The Giant of the Sunset
4000125	Chief Gray	Barnard Field
1102016	Chief Gray	Barnard Field
4021009	Chief Gray	Barnard Field
1002101	Chief Gray	Barnard Field
2040619	Murupa	Snow-covered Field 1
4000436	Mossy Snail	Mossy Tree Forest Entrance
4000438	Tree Rod	Western Region of Mossy Tree Forest 2
4000413	Shade	Line 1 <Area 4>
4000412	Master Dummy	Practice Field : Advanced Level
4000048	Jr. Yeti	Ice Chamber
1082038	Jr. Yeti	Ice Chamber
1051044	Jr. Yeti	Ice Chamber
1051045	Jr. Yeti	Ice Chamber
1041096	Rodeo	Muddy Banks 2
1061095	Rodeo	Muddy Banks 2
2040321	Jr. Yeti	Ice Chamber
2040933	Jr. Yeti	Ice Chamber
2040925	Grupin	Garden of Green II
2043019	Jr. Yeti	Ice Chamber
4000081	Firebomb	Fire Chamber
1072150	Firebomb	Fire Chamber
1002242	Firebomb	Fire Chamber
4000170	Hodori	Tiger Forest I
4000172	Samiho	Fox Ridge
1032021	Froscola	Longest Ride on ByeBye Station
1050058	Freezer	Suburban Area 1
1051046	Slimy	Ghost Ship 2
1432006	Water Goblin	Vanished Village
1040099	Freezer	Suburban Area 1
1060088	Freezer	Suburban Area 1
1052119	Yabber Doo	Fantasy Theme Park 2
4000171	Hogul	Black Mountain <Valley>
4000360	Reinforced Mithril Mutae 	Lab - Area A-1
2040317	Reinforced Mithril Mutae 	Lab - Area A-1
1082004	Roid 	Lab - Area C-1
1040091	Oly Oly	Muddy Banks 1
1060080	Oly Oly	Muddy Banks 1
4000364	Roid 	Lab - Area C-1
1492008	Selkie Jr.	Ghost Ship 5
2040323	Roid 	Lab - Area C-1
2043017	Roid 	Lab - Area C-1
1072146	Neo Huroid	Lab - Area C-3
1002029	Neo Huroid	Lab - Area C-3
1002248	Rodeo	Muddy Banks 2
1002269	Neo Huroid	Lab - Area C-3
4000365	Neo Huroid	Lab - Area C-3
1082201	Yabber Doo	Fantasy Theme Park 2
4000061	Luster Pixie	Cloud Park VI
1072144	Luster Pixie	Cloud Park VI
1082086	Luster Pixie	Cloud Park VI
4000070	Cellion	Garden of Red II
1050054	Trucker	Suburban Area 2
1072306	Yabber Doo	Fantasy Theme Park 2
2331000	Grupin	Garden of Green II
4000071	Lioner	Garden of Yellow II
1051041	Lioner	Garden of Yellow II
1002267	Lioner	Garden of Yellow II
4000072	Grupin	Garden of Green II
1332015	Chlorotrap	Outskirts of Muddy Banks
1322018	Grupin	Garden of Green II
1002634	Yabber Doo	Fantasy Theme Park 2
2332000	Grupin	Garden of Green II
2040924	Grupin	Garden of Green II
4000126	MT-09	Defeat Monsters
1032014	White Fang	Icy Cold Field
4011007	Rotting Skeleton	Chimney Possessed by the Skeletons
1402011	Mr. Alli	Old Swamp
1092010	Dark Jr. Yeti	Dangerous Cliff
1412007	The Book Ghost	Virtuous Forest
4000283	Grizzly	Wild Bear Area 1
4000284	Grizzly	Wild Bear Area 1
2040515	Extra A	Showa Street 1
4000293	Bellflower Root	60-Year-Old Herb Garden
1040102	Bellflower Root	60-Year-Old Herb Garden
1060090	Bellflower Root	60-Year-Old Herb Garden
1482008	Selkie Jr.	Ghost Ship 5
4000294	Sr. Bellflower Root	Bellflower Valley
2040927	Sr. Bellflower Root	Bellflower Valley
4000286	Straw Target Dummy	Practice Field : Normal Level
4000287	Wooden Target Dummy	Practice Field : Advanced Level
1072072	Wooden Target Dummy	Practice Field : Advanced Level
1040105	Rodeo	Muddy Banks 2
1060093	Rodeo	Muddy Banks 2
2040825	Red Slime	<Year 2021> Average Town Entrance
4000288	Reindeer	Peach Farm 2
2040421	Jr. Newtie	Newt Secured Zone
2040534	Reindeer	Peach Farm 2
4000298	The Book Ghost	Virtuous Forest
1452004	The Book Ghost	Virtuous Forest
1050059	Pac Pinky	Ghost ship 1
1442010	The Book Ghost	Virtuous Forest
4000299	The Book Ghost	Virtuous Forest
2012000	Drake	The Lightless Cave
2012003	Drake	The Lightless Cave
4000022	Stone Golem	The Entrance of Golem's Temple
1002247	Stone Golem	The Entrance of Golem's Temple
1041091	Stone Golem	The Entrance of Golem's Temple
1061090	Stone Golem	The Entrance of Golem's Temple
1312009	Mr. Anchor	Ghost Ship 6
4000025	Dark Stone Golem	The forest of Golem
1002022	Dark Stone Golem	The forest of Golem
1082088	Dark Stone Golem	The forest of Golem
1072139	Dark Stone Golem	The forest of Golem
1102018	Dark Stone Golem	The forest of Golem
